URL,Drug
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Genotropin (somatropin) injection; Pharmacia & Upjohn;
                    For the treatment of growth failure in children who were born small for gestational age (SGA), Approved July 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Metadate CD; Celltech Pharmaceuticals;
                    Oral capsules for the treatment of attention deficit hyperactivity disorder, Approved April 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"NasalCrom Nasal Spray; Pharmacia & Upjohn;
                    Over-the-counter nasal spray for treatment of all nasal allergy symptoms, Approved April 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kogenate FS (Antihemophilic Factor Recombinant); Bayer;
                    For the treatment of hemophilia A, Approved June 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Lantus (insulin glargine [rDNA origin] injection); Sanofi-aventis;
                    For the treatment of type I and type II diabetes mellitus in adults and pediatrics, Approved April 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Lantus (insulin glargine [rDNA origin] injection); Sanofi-aventis;
                    For adults and children w/Type 1 diabetes, or adults w/Type 2 diabetes requiring basal insulin to control hyperglycemia, Approved April 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Neurontin (gabapentin) oral solution; Parke-Davis;
                    For the treatment of partial seizures in pediatric patients three years of age and older, Approved October 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Trileptal (oxcarbazepine) Tablets; Novartis;
                    Approved for use as adjunctive therapy in the treatment of partial seizures in children (monotherapy for adults), Approved January 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Amoxil (amoxicillin); SmithKline Beecham;
                    Treatment (antibiotic) for common bacteria, Approved July 1999"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Topamax (topiramate); Ortho-McNeil Pharmaceutical;
                    Treatment for epilepsy in pediatric patients, Approved July 1999"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Curosurf; Dey Laboratories;
                    Treatment for respiratory distress syndrome in premature infants., Approved October 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Cylert; Abbott Laboratories;
                    Treatment for Attention Deficit Disorder, Approved October 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Desmopressin Acetate (DDAVP); Rhone Poulenc Rorer;
                    Treatment for nocturnal enuresis, Approved March 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Infasurf; ONY;
                    For the prevention and treatment of Respiratory Distress Syndrome (RDS) in premature infants, Approved July 1998."
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Pulmozyme (dornase alfa); Genentech;
                    Treatment for cystic fibrosis, Approved March 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Rocephin; Roche;
                    Treatment for pediatric otitis media, Approved January 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Singulair; Merck;
                    Treatment for asthma, Approved February 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Timentin; SmithKline Beecham;
                    Treatment for wide range of infections in children, Approved January 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Viroptic; King Pharmaceuticals;
                    Treatment for inflammation of the cornea in children due to herpes simplex virus, Approved February 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology," INFANRIX (Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed); SmithKline Beecham;
                    Treatment for diphtheria, tetanus and pertussis (whooping cough) in infants and children, January 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"AneuVysion Assay; Vysis;
                    Genetic test for birth defects, Approved October 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Antizol Injection; Orphan Medical;
                    Treatment for ethylene glycol poisoning, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Flovent Rotadisk; GlaxoSmithKline;
                    Treatment of asthma in patients four and older, Approved November 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Floxin otic; Daiichi Sankyo;
                    Treatment for otitis media, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Geref (sermorelin acetate for injection); Serono Laboratories;
                    Treatment for pedicatric growth disorder, Approved October 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Norditropin  (somatropin (rDNA origin) for injection); Novo Nordisk;
                    Treatment of children who have growth failure, Approved February 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Norvir (ritonavir); Abbott Laboratories;
                    Treatment for HIV infection, Approved March 1996/March 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Omnicef; Warner-Lambert;
                    Treatment against various bacterias, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tilade (nedocromil sodium); Rhone Poulenc Rorer;
                    Treatment for mild-to-moderate bronchial asthma, Approved April 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tilade (nedocromil sodium); Rhone Poulenc Rorer;
                    Treatment for asthma, Approved April 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Timentin; SmithKline Beecham;
                    Treatment for septicemia, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tobi; PathoGenesis;
                    Treatment for cystic fibrosis, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"VERSED (midazolam HCI); Roche;
                    Treatment for sedating children who must undergo painful surgery, Approved March 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"VIRACEPT (nelfinavir mesylate); Agouron Pharmaceuticals;
                    Treatment for HIV infection in adults and children, Approved March 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Zerit (stavudine); Bristol-Myers Squibb;
                    Treatment for infants and children infected with HIV, Approved January 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Zoloft (sertraline HCl); Pfizer;
                    Treatment of panic disorder in children ages 6-17, Approved October 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Adderall (mixed salts of a single-entity amphetamine); Richwood Pharmaceutical;
                    Treatment for attention-deficit/hyperactivity disorder, Supplemental NDA Approved February 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Children's Advil (pediatric ibuprofen); Whitehall-Robins Healthcare;
                    Treatment of fever and minor aches and pains, Approved July 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Claritin Syrup (loratadine); Schering-Plough;
                    Treatment for children with seasonal allergies, Approved October 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Havrix; SmithKline Beecham;
                    Treatment for hepatitis A, Approved March 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Merrem I.V. (meropenem); AstraZeneca;
                    Treatment for intra-abdominal infections and bacterial meningitis, Approved June 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"RespiGam (Respiratory Syncitial Virus Immune Globulin Intravenous); MedImmune;
                    Treatment for the prevention of respiratory syncytial virus disease, Approved January 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tegretol (carbamazepine); Ciba Pharmaceuticals;
                    Treatment for young children with epilepsy, Approved March 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tripedia (Diptheria and Tetanus Toxoids and Acellular Pertussis Vaccine Absorbed); Connaught Laboratories;
                    Treatment for whooping cough, Approved August 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/16/pharmacology-toxicology,"Andexxa (coagulation factor Xa (recombinant), inactivated-zhzo) ; Portola Pharmaceuticals;
                    for the reversal of factor Xa inhibitors, Approved May 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/16/pharmacology-toxicology,"Lucemyra (lofexidine); US Worldmeds;
                    For the mitigation of opioid withdrawal symptoms to facilitate abrupt opioid discontinuation in adults, Approved May 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/16/pharmacology-toxicology,"Actemra (tocilizumab) injection; Genentech;
                    For the treatment of CAR T cell-induced severe or life-threatening cytokine release syndrome, Approved September 2017"
